Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
827890,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,303,East Harlem,2017-2019,2017-01-01,127.0,No Message
827879,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,203,Bedford Stuyvesant - Crown Heights,2017-2019,2017-01-01,78.0,No Message
827900,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,403,Flushing - Clearview,2017-2019,2017-01-01,10.0,No Message
131276,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,2005-01-01,98.5,No Message
131230,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,205,Sunset Park,2005-2007,2005-01-01,47.2,No Message
212427,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205,Sunset Park,Summer 2014,2014-06-01,15.23,No Message
176597,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,Crotona -Tremont,Annual Average 2011,2010-12-01,25.57,No Message
176513,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,Crotona -Tremont,Annual Average 2009,2008-12-01,28.07,No Message
602986,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Winter 2017-18,2017-12-01,25.16,No Message
643600,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Annual Average 2019,2019-01-01,17.07,No Message
602950,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Winter 2017-18,2017-12-01,31.25,No Message
825839,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Annual Average 2022,2022-01-01,21.39165783,No Message
227597,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,306,Park Slope and Carroll Gardens (CD6),2011,2011-01-01,1.49626256,No Message
227615,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,406,Rego Park and Forest Hills (CD6),2011,2011-01-01,1.725443,No Message
741138,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Annual Average 2021,2021-01-01,25.23272825,No Message
878195,386,Ozone (O3),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Summer 2023,2023-06-01,37.25838607,No Message
221854,386,Ozone (O3),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Summer 2014,2014-06-01,30.94,No Message
827519,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,406,Fresh Meadows,2017-2019,2017-01-01,6.0,No Message
827494,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,202,Downtown - Heights - Slope,2017-2019,2017-01-01,9.0,No Message
130950,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,302,Central Harlem - Morningside Heights,2005-2007,2005-01-01,35.1,No Message
827509,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,306,Chelsea - Clinton,2017-2019,2017-01-01,8.0,No Message
670960,386,Ozone (O3),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Summer 2020,2020-06-01,29.52,No Message
670946,386,Ozone (O3),Mean,ppb,UHF42,406,Fresh Meadows,Summer 2020,2020-06-01,30.5,No Message
670971,386,Ozone (O3),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Summer 2020,2020-06-01,28.79,No Message
175383,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Winter 2011-12,2011-12-01,27.09,No Message
667107,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Summer 2020,2020-06-01,12.96,No Message
175299,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Winter 2009-10,2009-12-01,29.32,No Message
131268,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,102,Northeast Bronx,2005-2007,2005-01-01,58.3,No Message
874900,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305,East New York and Starrett City (CD5),Summer 2023,2023-06-01,8.832348602,No Message
669595,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Annual Average 2020,2020-01-01,9.24,No Message
213947,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,Fordham and University Heights (CD5),Summer 2014,2014-06-01,9.5,No Message
334231,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,Fordham and University Heights (CD5),Annual Average 2015,2015-01-01,9.85,No Message
131300,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,406,Fresh Meadows,2005-2007,2005-01-01,21.1,No Message
131290,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,306,Chelsea - Clinton,2005-2007,2005-01-01,28.6,No Message
412002,386,Ozone (O3),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Summer 2016,2016-06-01,31.98,No Message
222520,386,Ozone (O3),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Summer 2014,2014-06-01,28.58,No Message
649666,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Annual Average 2019,2019-01-01,6.68,No Message
178460,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,302,Central Harlem - Morningside Heights,Annual Average 2010,2009-12-01,10.62,No Message
334052,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,Fresh Meadows,Summer 2015,2015-06-01,9.07,No Message
669738,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,Fresh Meadows,Winter 2019-20,2019-12-01,7.63,No Message
410893,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,207,East Flatbush - Flatbush,Annual Average 2016,2015-12-31,7.64,No Message
823424,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,207,East Flatbush - Flatbush,Summer 2022,2022-06-01,6.173406281,No Message
177200,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,302,Central Harlem - Morningside Heights,Winter 2009-10,2009-12-01,11.46,No Message
334262,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,Bedford Stuyvesant (CD3),Summer 2015,2015-06-01,9.59,No Message
649901,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Summer 2019,2019-06-01,9.92,No Message
669600,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Winter 2019-20,2019-12-01,9.95,No Message
168598,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,304,Bushwick (CD4),Winter 2011-12,2011-12-01,9.34,No Message
336661,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Annual Average 2015,2015-01-01,21.14,No Message
211669,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Summer 2014,2014-06-01,17.09,No Message
667399,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Annual Average 2020,2020-01-01,18.08,No Message
172583,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Annual Average 2009,2008-12-01,26.95,No Message
172651,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Annual Average 2011,2010-12-01,25.84,No Message
667333,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Annual Average 2020,2020-01-01,19.63,No Message
643458,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Winter 2018-19,2018-12-01,26.69,No Message
743668,386,Ozone (O3),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Summer 2021,2021-06-01,28.48897192,No Message
221823,386,Ozone (O3),Mean,ppb,UHF34,202,Downtown - Heights - Slope,Summer 2013,2013-06-01,28.04,No Message
743669,386,Ozone (O3),Mean,ppb,UHF34,301,Washington Heights,Summer 2021,2021-06-01,27.88948548,No Message
743683,386,Ozone (O3),Mean,ppb,UHF34,102,Northeast Bronx,Summer 2021,2021-06-01,30.37267924,No Message
825910,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Winter 2021-22,2021-12-01,21.23270457,No Message
741065,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Summer 2021,2021-06-01,13.19862573,No Message
172209,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Summer 2013,2013-06-01,18.89,No Message
172175,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Summer 2012,2012-06-01,19.39,No Message
602840,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Annual Average 2018,2018-01-01,21.93,No Message
741035,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,202,Downtown - Heights - Slope,Summer 2021,2021-06-01,14.560836,No Message
825906,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Summer 2022,2022-06-01,13.2403218,No Message
172696,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Annual Average 2012,2011-12-01,23.15,No Message
827079,386,Ozone (O3),Mean,ppb,UHF34,201,Greenpoint,Summer 2022,2022-06-01,32.404022,No Message
827083,386,Ozone (O3),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Summer 2022,2022-06-01,29.95390541,No Message
827067,386,Ozone (O3),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Summer 2022,2022-06-01,30.91196258,No Message
827061,386,Ozone (O3),Mean,ppb,UHF34,405,Ridgewood - Forest Hills,Summer 2022,2022-06-01,34.18062626,No Message
827078,386,Ozone (O3),Mean,ppb,UHF34,202,Downtown - Heights - Slope,Summer 2022,2022-06-01,32.29772352,No Message
827063,386,Ozone (O3),Mean,ppb,UHF34,402,West Queens,Summer 2022,2022-06-01,33.5625397,No Message
825909,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Summer 2022,2022-06-01,13.48827055,No Message
172685,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Annual Average 2012,2011-12-01,23.63,No Message
211567,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Winter 2013-14,2013-12-01,26.86,No Message
825908,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Annual Average 2022,2022-01-01,16.86402233,No Message
171563,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Winter 2008-09,2008-12-01,32.48,No Message
602842,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Winter 2017-18,2017-12-01,28.11,No Message
174224,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210,Coney Island - Sheepshead Bay,Annual Average 2012,2011-12-01,8.3,No Message
131296,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,402,West Queens,2005-2007,2005-01-01,17.3,No Message
643615,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Annual Average 2019,2019-01-01,15.46,No Message
213243,375,Nitrogen dioxide (NO2),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Winter 2013-14,2013-12-01,26.81,No Message
165747,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Winter 2008-09,2008-12-01,35.2,No Message
643579,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Annual Average 2019,2019-01-01,19.41,No Message
667567,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Annual Average 2020,2020-01-01,18.65,No Message
227576,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,109,Morningside Heights and Hamilton Heights (CD9),2011,2011-01-01,2.0123004,No Message
172116,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Summer 2010,2010-06-01,14.02,No Message
172150,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Summer 2011,2011-06-01,14.22,No Message
547629,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111,East Harlem (CD11),Summer 2017,2017-06-01,10.04,No Message
173612,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210,Coney Island - Sheepshead Bay,Summer 2009,2009-06-01,10.38,No Message
174258,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210,Coney Island - Sheepshead Bay,Annual Average 2013,2012-12-01,8.11,No Message
173170,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210,Coney Island - Sheepshead Bay,Winter 2010-11,2010-12-01,11.57,No Message
172660,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Annual Average 2011,2010-12-01,18.98,No Message
172592,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Annual Average 2009,2008-12-01,19.9,No Message
172218,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Summer 2013,2013-06-01,11.0,No Message
172184,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Summer 2012,2012-06-01,12.25,No Message
602867,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Annual Average 2018,2018-01-01,14.35,No Message
172694,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Annual Average 2012,2011-12-01,17.21,No Message
171572,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Winter 2008-09,2008-12-01,24.81,No Message
167517,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Annual Average 2009,2008-12-01,30.96,No Message
167635,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Annual Average 2011,2010-12-01,28.05,No Message
670894,386,Ozone (O3),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2020,2020-06-01,29.42,No Message
549424,386,Ozone (O3),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Summer 2017,2017-06-01,29.33,No Message
650951,386,Ozone (O3),Mean,ppb,UHF42,402,West Queens,Summer 2019,2019-06-01,29.95,No Message
549926,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Annual Average 2017,2017-01-01,16.08,No Message
171640,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Winter 2010-11,2010-12-01,25.7,No Message
172082,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Summer 2009,2009-06-01,15.22,No Message
173746,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,208,Canarsie - Flatlands,Summer 2013,2013-06-01,9.85,No Message
174222,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,208,Canarsie - Flatlands,Annual Average 2012,2011-12-01,8.37,No Message
823427,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,Borough Park,Summer 2022,2022-06-01,6.156469785,No Message
174220,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,Borough Park,Annual Average 2012,2011-12-01,8.89,No Message
412055,386,Ozone (O3),Mean,ppb,UHF34,401,Long Island City - Astoria,Summer 2016,2016-06-01,33.15,No Message
131313,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,4,Queens,2005-2007,2005-01-01,23.5,No Message
227606,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,315,Sheepshead Bay (CD15),2011,2011-01-01,1.61365885,No Message
227545,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,CD,313,Coney Island (CD13),2011,2011-01-01,2.1,No Message
741046,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Winter 2020-21,2020-12-01,23.00687944,No Message
221844,386,Ozone (O3),Mean,ppb,UHF34,206,Borough Park,Summer 2010,2010-06-01,33.38,No Message
412045,386,Ozone (O3),Mean,ppb,UHF34,206,Borough Park,Summer 2016,2016-06-01,33.54,No Message
221857,386,Ozone (O3),Mean,ppb,UHF34,208,Canarsie - Flatlands,Summer 2011,2011-06-01,35.91,No Message
221848,386,Ozone (O3),Mean,ppb,UHF34,206,Borough Park,Summer 2014,2014-06-01,30.68,No Message
221860,386,Ozone (O3),Mean,ppb,UHF34,208,Canarsie - Flatlands,Summer 2014,2014-06-01,33.25,No Message
878186,386,Ozone (O3),Mean,ppb,UHF34,401,Long Island City - Astoria,Summer 2023,2023-06-01,33.216065,No Message
334107,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,Borough Park,Winter 2014-15,2014-12-01,8.7,No Message
174254,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,Borough Park,Annual Average 2013,2012-12-01,8.49,No Message
742317,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,Borough Park,Annual Average 2021,2021-01-01,6.43137482,No Message
173610,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,208,Canarsie - Flatlands,Summer 2009,2009-06-01,10.35,No Message
174256,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,208,Canarsie - Flatlands,Annual Average 2013,2012-12-01,8.18,No Message
874803,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,Coney Island (CD13),Annual Average 2023,2023-01-01,6.356452703,No Message
172590,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Annual Average 2009,2008-12-01,20.22,No Message
643479,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Winter 2018-19,2018-12-01,18.66,No Message
667375,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Annual Average 2020,2020-01-01,13.76,No Message
412582,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Annual Average 2016,2015-12-31,18.87,No Message
221846,386,Ozone (O3),Mean,ppb,UHF34,206,Borough Park,Summer 2012,2012-06-01,33.35,No Message
221847,386,Ozone (O3),Mean,ppb,UHF34,206,Borough Park,Summer 2013,2013-06-01,30.61,No Message
743665,386,Ozone (O3),Mean,ppb,UHF34,401,Long Island City - Astoria,Summer 2021,2021-06-01,29.15369645,No Message
172182,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Summer 2012,2012-06-01,12.43,No Message
827074,386,Ozone (O3),Mean,ppb,UHF34,206,Borough Park,Summer 2022,2022-06-01,35.18590991,No Message
825897,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,Summer 2022,2022-06-01,13.22276301,No Message
172692,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Annual Average 2012,2011-12-01,17.22,No Message
825927,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Summer 2022,2022-06-01,10.13740916,No Message
827072,386,Ozone (O3),Mean,ppb,UHF34,208,Canarsie - Flatlands,Summer 2022,2022-06-01,36.11507607,No Message
827064,386,Ozone (O3),Mean,ppb,UHF34,401,Long Island City - Astoria,Summer 2022,2022-06-01,32.93001894,No Message
221850,386,Ozone (O3),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Summer 2010,2010-06-01,33.33,No Message
221851,386,Ozone (O3),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Summer 2011,2011-06-01,32.67,No Message
827903,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,406,Fresh Meadows,2017-2019,2017-01-01,17.0,No Message
827893,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,306,Chelsea - Clinton,2017-2019,2017-01-01,23.0,No Message
827889,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,302,Central Harlem - Morningside Heights,2017-2019,2017-01-01,105.0,No Message
827871,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,102,Northeast Bronx,2017-2019,2017-01-01,55.0,No Message
131334,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,302,Central Harlem - Morningside Heights,2005-2007,2005-01-01,13.1,No Message
165743,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Winter 2008-09,2008-12-01,50.56,No Message
213227,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Winter 2013-14,2013-12-01,40.99,No Message
227614,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,405,Ridgewood and Maspeth (CD5),2011,2011-01-01,1.43960883,No Message
227537,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,CD,305,East New York and Starrett City (CD5),2011,2011-01-01,2.1,No Message
227548,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,CD,316,Brownsville (CD16),2011,2011-01-01,2.0,No Message
412583,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Winter 2015-16,2015-12-01,23.79,No Message
602773,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Winter 2017-18,2017-12-01,31.91,No Message
